loss_A,obs_act_acc_A,obs_card_acc_A,act_acc_A,loss_B,obs_act_acc_B,obs_card_acc_B,act_acc_B,loss_C,obs_act_acc_C,obs_card_acc_C,act_acc_C,loss_D,obs_act_acc_D,obs_card_acc_D,act_acc_D,loss_E,obs_act_acc_E,obs_card_acc_E,act_acc_E,loss_F,obs_act_acc_F,obs_card_acc_F,act_acc_F,loss_G,obs_act_acc_G,obs_card_acc_G,act_acc_G
0.37483125428358716,1.0,1.0,0.8854166666666666,0.5618087550004324,1.0,1.0,0.7395833333333334,0.7125419080257416,1.0,1.0,0.6145833333333334,0.3644438534975052,1.0,1.0,0.8854166666666666,0.407592977086703,1.0,1.0,0.8854166666666666,0.09586637334099837,1.0,1.0,0.9537037037037037,0.28308766056792906,0.9126582278481012,0.8860759493670886,0.8468354430379746
0.3704417298237483,1.0,1.0,0.8854166666666666,0.5365433394908905,1.0,1.0,0.7708333333333334,0.6986072460810343,1.0,1.0,0.6145833333333334,0.34358054399490356,1.0,1.0,0.8854166666666666,0.3404102524121602,1.0,1.0,0.8854166666666666,0.08740511217287608,1.0,1.0,0.9444444444444444,0.28104568882422015,0.9063291139240506,0.8879746835443038,0.8443037974683544
0.3645856926838557,1.0,1.0,0.8958333333333334,0.506707971294721,1.0,1.0,0.7708333333333334,0.6865195135275522,1.0,1.0,0.5729166666666666,0.3177604526281357,1.0,1.0,0.8854166666666666,0.34238720188538235,1.0,1.0,0.90625,0.08478132395872048,1.0,1.0,0.9537037037037037,0.27141172566799204,0.9025316455696203,0.8822784810126583,0.8417721518987342
0.35457488397757214,1.0,1.0,0.8958333333333334,0.4735849251349767,1.0,1.0,0.7604166666666666,0.6799139479796091,1.0,1.0,0.6145833333333334,0.27819203088680905,1.0,1.0,0.8854166666666666,0.3406878610452016,1.0,1.0,0.875,0.0865389531744378,1.0,1.0,0.9537037037037037,0.26973259689831974,0.9094936708860759,0.8715189873417721,0.8468354430379746
0.3363204052050908,1.0,1.0,0.9479166666666666,0.40582457681496936,1.0,1.0,0.7916666666666666,0.6760415732860565,1.0,1.0,0.6145833333333334,0.22914020965496698,1.0,1.0,0.9270833333333334,0.29783205191294354,1.0,1.0,0.90625,0.08340037321405751,1.0,1.0,0.9490740740740741,0.28790957819331775,0.9227848101265823,0.8740506329113924,0.830379746835443
0.3179936657349269,1.0,1.0,0.9375,0.33664869765440625,1.0,1.0,0.7708333333333334,0.6693842907746633,1.0,1.0,0.5729166666666666,0.18034684658050537,1.0,1.0,0.9583333333333334,0.27352724969387054,1.0,1.0,0.9375,0.0838236336463264,1.0,1.0,0.9444444444444444,0.3405280491017332,0.8746835443037975,0.8936708860759494,0.8417721518987342
0.3134096562862396,1.0,1.0,0.9375,0.3069472337762515,1.0,1.0,0.8958333333333334,0.6671929955482483,1.0,1.0,0.5729166666666666,0.16058299442132315,1.0,1.0,0.9270833333333334,0.24707650889952978,1.0,1.0,0.9375,0.0881693387137992,1.0,1.0,0.9537037037037037,0.27856214397182366,0.8879746835443038,0.8911392405063291,0.8405063291139241
0.29328136146068573,1.0,1.0,0.9375,0.2642650877436002,1.0,1.0,0.875,0.6647353370984396,1.0,1.0,0.6145833333333334,0.15387198577324548,1.0,1.0,0.9166666666666666,0.23117412875096002,1.0,1.0,0.8958333333333334,0.08658692480197974,1.0,1.0,0.9444444444444444,0.26536272180200826,0.889873417721519,0.8867088607594936,0.8430379746835444
0.3193371668457985,1.0,1.0,0.9375,0.22905181596676508,1.0,1.0,0.8958333333333334,0.6576728522777557,1.0,1.0,0.625,0.43366320555408794,1.0,1.0,0.78125,0.1775811885794004,1.0,1.0,0.9583333333333334,0.08403888025454112,1.0,1.0,0.9490740740740741,0.2596022564955432,0.8917721518987342,0.8886075949367088,0.8518987341772152
0.3061692590514819,1.0,1.0,0.9375,0.18778303762276968,1.0,1.0,0.9166666666666666,0.6482601662476858,1.0,1.0,0.5729166666666666,0.5427418897549311,1.0,1.0,0.7708333333333334,0.1618861344953378,1.0,1.0,0.9375,0.08226836539272751,1.0,1.0,0.9490740740740741,0.266966796282566,0.9018987341772152,0.8892405063291139,0.8329113924050633
0.28831401964028675,1.0,1.0,0.9375,0.1444540706773599,1.0,1.0,0.9166666666666666,0.6356218059857687,1.0,1.0,0.5833333333333334,0.44339880843957263,1.0,1.0,0.7083333333333334,0.15632072339455286,1.0,1.0,0.90625,0.08282002992928028,1.0,1.0,0.9490740740740741,0.2633819044238389,0.889873417721519,0.889873417721519,0.839873417721519
0.2860516260067622,1.0,1.0,0.9375,0.1507922721405824,1.0,1.0,0.9166666666666666,0.5878499547640482,1.0,1.0,0.5729166666666666,0.2787131667137146,1.0,1.0,0.96875,0.15700274457534155,1.0,1.0,0.9375,0.08165694719978742,1.0,1.0,0.9537037037037037,0.2558989688904599,0.9,0.8816455696202532,0.8493670886075949
0.2797660281260808,1.0,1.0,0.9375,0.14144819478193918,1.0,1.0,0.9479166666666666,0.503757377465566,1.0,1.0,0.75,0.15804104506969452,1.0,1.0,0.96875,0.15889333312710127,1.0,1.0,0.9375,0.08338942884334496,1.0,1.0,0.9444444444444444,0.25491133618234385,0.9025316455696203,0.8892405063291139,0.8367088607594937
0.2743290861447652,1.0,1.0,0.9375,0.390799334893624,1.0,1.0,0.84375,0.4322403172651927,1.0,1.0,0.7291666666666666,0.14339092125495276,1.0,1.0,0.9791666666666666,0.13940819290777048,1.0,1.0,0.9375,0.08300828587796007,1.0,1.0,0.9490740740740741,0.24780008987043844,0.910126582278481,0.8879746835443038,0.8436708860759494
0.25887244443098706,1.0,1.0,0.9375,0.8013006101051966,1.0,1.0,0.8854166666666666,0.3884170601765315,1.0,1.0,0.7604166666666666,0.133036649475495,1.0,1.0,0.9791666666666666,0.1477482927342256,1.0,1.0,0.9583333333333334,0.08121247589588165,1.0,1.0,0.9490740740740741,0.24831914412553865,0.9158227848101266,0.8873417721518987,0.8531645569620253
