reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
1.75,0.31625346883854116,0.5,0.2247662310212871,2.5,0.3938488402460868,1.0,0.3346710146335242,3.0,0.917161071282511,1.3333334,0.42254664260864666
1.5,0.26519122689905233,0.5,0.2310688419822453,1.75,0.35137039487506716,0.75,0.3630230099220326,2.5,0.8702861620164694,1.1111112,0.4053480598578261
2.0,0.321766605049591,0.0,0.20614047134632213,1.25,0.3877534506754396,2.0,0.34139063876119613,1.0,0.8956676568212764,1.3333334,0.3988337768171227
1.75,0.2845621514119122,0.5,0.22848738084917303,2.25,0.4176220259935685,1.5,0.302572781615721,7.5,1.0491542710595254,1.3333334,0.3875792402597085
1.5,0.3235260243265162,0.5,0.2097008238279691,2.0,0.37904113307701504,0.25,0.33124985858493106,0.0,0.9412871001739257,0.8888889,0.4290853019996229
1.25,0.30142173871706585,0.25,0.20660193179108952,2.0,0.3910868886605552,0.25,0.3063183493309746,5.5,1.020019534919464,2.0,0.41492319240702474
2.0,0.2895399530240421,0.5,0.22375175052241775,1.5,0.397062288127918,1.5,0.3478478284984235,5.0,0.8501842343081097,1.3333334,0.437890995102446
1.75,0.3137074692137757,0.5,0.23934686738875977,1.25,0.3909703153892391,2.0,0.3253325729181106,3.5,0.9296393276972662,1.5555556,0.40060932920307213
1.5,0.2886614987423778,0.5,0.2264416471345813,0.0,0.42141811713059807,2.0,0.3316983212306197,5.0,0.8812607148161948,1.4444444,0.4246158933989987
1.0,0.3189163598837924,0.75,0.22159767674474445,2.25,0.3599279415480362,2.0,0.35357440217984026,3.0,0.9667856838491435,1.7777778,0.399777581557003
2.25,0.3019886001976579,0.25,0.22302650909117666,1.5,0.37279234092992486,1.5,0.36694775497149335,7.0,0.8003426910065954,0.44444445,0.39998251385582195
1.5,0.29695083882423173,0.0,0.22706178332754975,1.75,0.40319256849647733,2.0,0.3607561755048432,2.5,1.1232690252439366,1.5555556,0.4151039532240818
1.5,0.30427405329305846,0.25,0.23012628087263237,2.25,0.34976907517762823,1.0,0.3032877539018431,7.0,0.9824612250759124,1.1111112,0.41950310873214586
1.75,0.33656587666978105,0.25,0.22461659701199466,1.5,0.3893985788374819,1.25,0.33970311169353434,6.5,1.1080778622277028,1.6666666,0.40753099939561555
2.5,0.29182214100435694,0.75,0.22181000373977602,0.5,0.4038253795245552,1.25,0.3571086920543947,3.0,1.0170069405110014,0.8888889,0.418888079065288
0.75,0.3782573021471312,0.25,0.22133166027270218,1.75,0.3659733378026989,1.5,0.3166083920093716,1.0,1.028794477218136,1.2222222,0.42556004008251724
2.0,0.2915431409265821,0.5,0.23111849455378303,1.25,0.3430966798878155,0.25,0.3340672027546643,5.0,1.101797096463614,1.2222222,0.4348080795109814
1.75,0.3531953443591501,0.75,0.21580263483159282,1.5,0.38304432863407134,1.0,0.3629866392935209,7.0,1.074135951516838,1.5555556,0.3822902506647548
