reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
1.75,5.160240667443529,0.25,5.426877000257817,1.5,5.033379391209886,0.75,5.244160633298846,7.5,7.102241204678592,1.3333334,7.870012573612082
2.25,4.9488037064959105,0.5,5.3524728847560175,2.0,5.03648294679986,2.0,4.815498671402018,5.5,7.88641717552945,1.1111112,7.702336106456993
1.5,4.817860176781792,0.25,5.205188167876345,0.5,4.856701635007907,0.0,4.948852226401863,3.5,7.349345067919829,1.0,7.622031118787648
2.0,4.577666700026812,0.25,5.013745025294969,2.5,4.919735798239118,0.75,4.73187130153063,3.5,7.48196490054799,1.2222222,7.4032567905049875
2.5,4.715703746319975,0.25,4.80616282881771,2.5,4.60263364801047,1.25,4.735621683164414,2.5,7.300792279350101,1.7777778,7.540387794198109
1.5,4.5161476876608315,0.5,4.822341583707165,2.25,4.68828771449165,0.75,4.529490899917935,3.5,6.528947809228375,1.5555556,7.419247170494884
1.5,4.457994884969933,0.5,4.675810640169693,1.75,4.500843660334351,0.75,4.571313445624016,6.0,5.936098418699113,1.5555556,7.2842293471174235
2.0,4.340222945839708,0.5,4.536640547307232,1.25,4.512600112251093,2.25,4.290475663300465,2.5,7.257009750369599,1.8888888,7.089805463872248
1.0,4.0739743547209315,0.25,4.479404795956144,1.75,4.278687457005524,2.25,4.141633503042349,4.0,6.382447384773528,2.0,6.808820494257112
2.25,3.918492928503601,0.5,4.449756612228031,0.75,4.221207013293915,2.25,4.3916108522384585,6.0,7.010363531244434,1.7777778,6.771765443341966
1.5,4.070733860742211,0.75,4.27365904760764,1.25,4.032436089728671,1.75,4.073500368234636,2.0,6.462081023462099,1.3333334,7.000025276430947
2.25,3.6875074320989247,0.75,4.184215467451901,2.0,4.144681470077436,1.5,3.8034792041226773,1.0,6.41306477676135,1.0,6.472780009404655
1.0,3.7499710820318186,0.75,4.149190851321332,1.5,3.9518343427179747,2.25,3.8340439999827565,1.0,6.969059905834919,1.2222222,6.495323352637749
1.5,3.7081373822487707,0.25,3.95177159893142,1.75,3.7160628698304383,2.0,3.763352420532231,5.5,5.455581608607985,1.2222222,6.477824179874813
1.5,3.6153878965783073,0.25,3.802999333118857,2.5,3.7863402172308347,2.0,3.7739045677816687,3.5,6.03493694719554,1.6666666,6.127810292512359
1.25,3.743586123926986,0.25,3.775705046328252,1.25,3.4320980761527418,2.0,3.460005807966766,7.5,6.685577979287764,1.4444444,6.365018157342172
1.75,3.3865213772385396,0.75,3.5601198875304045,1.25,3.4475446080381102,1.25,3.4931202674175776,2.0,5.1300627397237175,1.3333334,5.844685977406554
1.25,3.612179047470301,0.5,3.5258169382449434,1.75,3.738613250610348,1.0,3.5252060912306873,4.5,5.5080261245503515,1.5555556,5.907745436507841
1.0,3.3546211952603815,0.25,3.480626810647182,1.25,3.328040115764034,2.25,3.3945340396598547,3.5,7.472026164207553,1.4444444,5.730478114488237
1.5,3.142780551088739,0.5,3.449828913153623,1.0,3.268989186233189,1.5,3.3568486990886583,4.5,6.291914840931993,0.7777778,5.685468379911853
1.25,3.1546607104609117,0.0,3.2519834503477303,2.0,3.1496112553302074,1.25,3.1996529780073284,4.5,6.295897778846045,1.4444444,5.697038926727418
2.5,2.95727415378007,0.25,3.2139722508688893,2.25,3.045282376074357,2.25,3.064643116302216,2.5,5.414566917068183,1.0,5.4896725107561055
1.5,3.0407072751983084,0.25,3.187453235538091,1.25,2.991064238733732,0.25,3.143297532594137,3.5,5.020403375825597,1.5555556,5.573933231105288
0.75,2.7343781114848387,0.25,3.1038432306435304,2.0,2.9133549149630116,1.25,2.9619783267912463,2.5,5.256836794952291,1.5555556,5.2234212487868135
1.5,2.641768625210597,1.0,3.1467369157934804,1.75,2.88712207706718,1.5,2.9124927240299066,7.0,6.132754810154626,1.8888888,5.378093600836768
2.0,2.708222203620208,0.25,2.9092056936487283,2.75,2.5464664501329537,1.5,2.9247988481100244,6.5,5.64322328413815,1.1111112,5.143748204630145
2.0,2.694483204746018,0.75,2.8926170498604526,0.75,2.748146297069267,0.75,2.6377731304876213,4.5,5.012778353788817,1.7777778,5.216193420138726
0.75,2.5482491532568714,0.5,2.8010017636894076,1.5,2.557544906462016,2.25,2.6796182953190573,4.0,5.3252519763386825,1.3333334,5.193904356122023
1.5,2.427308552826614,0.0,2.7253308671575533,0.0,2.671702705449906,2.0,2.421948258427251,6.0,5.165250399927503,1.2222222,5.112703953791373
1.25,2.6025183112850176,0.5,2.7852553926867314,1.5,2.707329745800655,1.5,2.4750855569956394,4.5,5.243945585113342,1.4444444,5.1984514401842645
1.5,2.2741325185401045,0.75,2.5956419696472057,2.0,2.296382640341494,0.75,2.323170687885554,2.5,4.568603726897956,1.8888888,4.90959404336582
1.5,2.284770238978057,0.75,2.6401605106325037,2.25,2.4538499081637406,1.25,2.488582180474311,8.5,4.865628962799014,1.3333334,4.809612029391295
1.5,2.42108725205994,0.0,2.423211922596289,2.5,2.4089705558920045,2.25,2.2498296337645556,6.5,4.454870250919144,1.4444444,4.972100376492862
1.75,2.4148456096866022,0.5,2.44840828349604,2.25,2.332004684803467,0.75,2.4279526047936395,3.0,5.295312932942385,1.7777778,4.669344085209767
1.75,2.140756995722605,0.5,2.367093676751632,2.0,2.122467021178292,1.75,2.504239088770249,4.5,5.3182265378724,1.1111112,4.459595309488131
