reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
,,,,,,,,5.0,0.42709452397673286,1.7777778,0.3795383480125418
,,,,,,,,4.5,0.4789729684809311,1.6666666,0.32502799063909105
,,,,,,,,3.0,0.6903446208352604,1.7777778,0.36106215455694907
,,,,,,,,1.0,0.7597010586284946,1.7777778,0.30872790957007856
,,,,,,,,4.5,0.8520921744013856,1.6666666,0.31811213352513196
,,,,,,,,7.0,0.5927274661325715,1.8888888,0.41159809398862124
,,,,,,,,1.0,0.748635578554345,1.3333334,0.2545472091663605
,,,,,,,,7.5,0.4382117949884406,1.2222222,0.3131415137267481
,,,,,,,,5.5,0.9941882247358849,2.3333333,0.32680591802265957
,,,,,,,,4.5,0.6984799786881536,,
,,,,,,,,6.5,0.7681854349490381,,
,,,,,,,,2.5,0.7817830945043559,,
,,,,,,,,5.5,0.8107821132430153,,
,,,,,,,,5.0,0.7251576728644451,,
,,,,,,,,4.5,0.7580737077315072,,
,,,,,,,,2.0,0.47718203932524406,,
,,,,,,,,5.0,0.48197953221608375,,
,,,,,,,,5.5,1.0763459990778954,,
,,,,,,,,4.0,1.1385922382555498,,
,,,,,,,,0.0,0.8062457912537024,,
,,,,,,,,3.0,0.8301988751087879,,
,,,,,,,,7.5,0.30673405604531917,,
,,,,,,,,6.0,0.6424503605844909,,
,,,,,,,,4.0,0.5765780558047244,,
,,,,,,,,4.0,0.6480808669600886,,
,,,,,,,,5.0,0.8100080291330795,,
,,,,,,,,5.0,0.7971514136840152,,
,,,,,,,,5.5,0.5932105846126547,,
,,,,,,,,7.0,0.7930696311471843,,
,,,,,,,,4.5,0.7319215070306013,,
,,,,,,,,4.0,1.1763565709331751,,
,,,,,,,,5.5,0.8365313859517834,,
,,,,,,,,4.5,0.9034048965357533,,
,,,,,,,,3.5,0.8519962361866606,,
,,,,,,,,4.0,1.0177969236073656,,
,,,,,,,,5.0,0.747643076469567,,
,,,,,,,,4.0,0.9194202828062914,,
,,,,,,,,8.0,0.8971666347296727,,
,,,,,,,,2.5,0.7312227848249128,,
,,,,,,,,3.5,0.6265473055786689,,
,,,,,,,,1.0,0.6142237057865718,,
,,,,,,,,0.0,0.6862241527318972,,
,,,,,,,,2.0,0.9518131627403774,,
,,,,,,,,3.5,0.8877119965855653,,
,,,,,,,,4.5,0.9206840547592235,,
,,,,,,,,7.0,0.5001404571278883,,
,,,,,,,,6.0,0.7859559193237142,,
,,,,,,,,2.0,0.6982744909612335,,
,,,,,,,,5.5,0.6957234656147392,,
,,,,,,,,6.0,0.8243484282261296,,
,,,,,,,,4.5,0.5576386558504663,,
,,,,,,,,2.0,1.0970291336195934,,
,,,,,,,,4.5,0.7309346227533803,,
,,,,,,,,1.0,1.0497099454808414,,
,,,,,,,,3.5,0.9923752363556313,,
,,,,,,,,5.5,0.6243794231608821,,
,,,,,,,,4.5,0.9743362623650285,,
,,,,,,,,3.0,0.8782184716012333,,
,,,,,,,,5.0,0.8926520701146531,,
,,,,,,,,4.5,0.7915646081313656,,
,,,,,,,,4.5,1.2386342610494203,,
,,,,,,,,5.5,1.0403652409546909,,
,,,,,,,,0.0,1.3053223464680261,,
,,,,,,,,4.0,0.6233338756801328,,
,,,,,,,,3.5,0.608888697444935,,
,,,,,,,,3.0,0.5685381444213152,,
,,,,,,,,3.0,0.9712085804043165,,
,,,,,,,,3.5,1.2380016322393488,,
,,,,,,,,5.5,1.414658419171741,,
,,,,,,,,0.0,0.8449041115118412,,
,,,,,,,,4.5,0.6750095947680881,,
,,,,,,,,1.0,0.9908647570040713,,
,,,,,,,,6.5,0.8535295762558506,,
,,,,,,,,5.0,1.0531977770406418,,
,,,,,,,,7.5,1.4322005941208078,,
,,,,,,,,7.5,1.0092806351464139,,
,,,,,,,,3.5,0.5990114562621578,,
,,,,,,,,2.0,1.432836645133467,,
,,,,,,,,2.0,0.7366566765109335,,
,,,,,,,,2.5,1.3160020412153925,,
,,,,,,,,0.0,0.9825551797698413,,
,,,,,,,,4.0,1.1797637666650502,,
,,,,,,,,3.0,0.6511257955360343,,
,,,,,,,,3.5,0.9827544575870067,,
,,,,,,,,5.0,1.220442229660636,,
,,,,,,,,2.5,0.5430178595442776,,
,,,,,,,,5.5,0.6907712997393054,,
,,,,,,,,6.5,0.836511189492426,,
,,,,,,,,2.5,0.9789341211819012,,
,,,,,,,,2.0,1.1141845825183467,,
,,,,,,,,3.0,0.8956952364941722,,
,,,,,,,,2.0,1.2557189293768916,,
,,,,,,,,4.5,1.050927393727596,,
,,,,,,,,6.5,0.6522813055475822,,
,,,,,,,,5.0,1.1478591517369785,,
,,,,,,,,3.5,1.2484390732552093,,
,,,,,,,,9.5,0.9476232280375791,,
,,,,,,,,2.5,1.1755523366120468,,
,,,,,,,,0.0,1.0179851208222348,,
,,,,,,,,2.5,0.9956267453656366,,
,,,,,,,,1.0,1.0326477930679963,,
,,,,,,,,6.0,0.7892887049743424,,
,,,,,,,,4.5,0.7876882382903878,,
,,,,,,,,1.0,1.2041548313647452,,
,,,,,,,,3.0,1.0733032437543502,,
,,,,,,,,2.0,1.265856373057121,,
,,,,,,,,2.5,1.3597215270767888,,
,,,,,,,,3.5,1.194923495342095,,
,,,,,,,,0.0,1.0398762664312984,,
,,,,,,,,2.5,1.1576455640414558,,
,,,,,,,,2.0,1.3550159391404442,,
,,,,,,,,6.0,1.034138354598092,,
,,,,,,,,6.0,1.1702035644549218,,
,,,,,,,,3.5,1.1247549986739793,,
,,,,,,,,3.5,1.520384978581311,,
,,,,,,,,2.0,1.3186118630182708,,
,,,,,,,,0.0,0.9967903805109093,,
,,,,,,,,4.5,1.3200949584651882,,
,,,,,,,,0.0,1.1883808842707708,,
,,,,,,,,1.0,1.4178245843752897,,
